latitude,longitude,latlng,google_maps,title,Category,icon_image,Subcatid,Subcatname,Short_Desc,Long_Desc,Address1,Address2,City,State,Country,Zip,Neighborhood,Phone,Url,Open Hours,Wcities Url,lres_image,lres_image_2,High Res Image Url
25.776308,-80.133623,"25.776308, -80.133623","<a href=""https://www.google.com/maps/dir/Current+Location/25.776308, -80.133623"" target=""_blank"">Get directions</a>",Skyline Lounge,Bars And Cafes,images/bar.png,"63,55,58","Cocktail Bar,Lounge,theme Bar",,,645 Washington Avenue,,Miami Beach,FL,United States,33139,,+1 305 397 8046,http://sklmia.com/,,http://cityseekr.com/miami/bars-cafes/poi-skyline-lounge-728210.html,,,
25.80809,-80.28261,"25.80809, -80.28261","<a href=""https://www.google.com/maps/dir/Current+Location/25.80809, -80.28261"" target=""_blank"">Get directions</a>",Sleep Inn Miami Airport,Accommodations,images/hotel.png,3,Moderate,,,105 Fairway Dr.,,Miami Springs,FL,United States,33166,,,,,http://cityseekr.com/miami/accommodation/poi-sleep-inn-miami-airport-442791.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/442791.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/442791.jpg
25.792637,-80.129273,"25.792637, -80.129273","<a href=""https://www.google.com/maps/dir/Current+Location/25.792637, -80.129273"" target=""_blank"">Get directions</a>",SLS Hotel South Beach,Accommodations,images/hotel.png,1,Very Expensive/Deluxe,Contemporary Opulence,"Indulgence is the name of the game at this extremely elegant hotel located in Miami Beach. the opulent hotel rooms are a superb mix of contemporary elegance and cutting edge design. From rich drapes to elegant lighting, no detail has been spared. Apart from the design itself, each of the rooms boast of a breathtaking view of the city. In terms of technology, guests can indulge in the superb wireless internet connection and an iPad. the hotel has an excellent Spanish as well as Japanese restaurant; both of which command a following of their own. One look at the designer salon is enough to draw you in. An excellent option for those looking to go beyond the traditional luxury hotel experience.",1701 Collins Avenue,,Miami Beach,FL,United States,33139,,+1 305 674 1701 / +1 855 757 7623(Toll Free),http://www.slshotels.com/southbeach/,,http://cityseekr.com/miami/accommodation/poi-sls-hotel-south-beach-768460.html,,,
25.766719,-80.135787,"25.766719, -80.135787","<a href=""https://www.google.com/maps/dir/Current+Location/25.766719, -80.135787"" target=""_blank"">Get directions</a>",Smith & Wollensky,Restaurants,images/food-beverages.png,"164,153,179","Fish & Seafood,BBQ,Dine With A View",Get a Real Steak,"Located at South Pointe, the southernmost tip of Miami Beach, this elegant steakhouse features the best in New York-style food and ambiance. However, the restaurant has a superb location at the warm, inviting water's edge, something that cannot be found anywhere in Manhattan. Juicy, thick cuts of dry-aged beef are cooked to perfection and served with tempting side dishes such as creamed spinach. the wine list is extensive.",1 Washington Avenue,,Miami,FL,United States,33139,,+1 305 673 2800,http://www.smithandwollensky.com/,"Mo to th from 11:30 AM to 12:00 PM,Fr to Sa from 12:00 PM to 02:00 PM,Su from 11:30 AM to 12:00 AM",http://cityseekr.com/miami/restaurants/poi-smith-wollensky-21460.html,,,
25.763994,-80.193297,"25.763994, -80.193297","<a href=""https://www.google.com/maps/dir/Current+Location/25.763994, -80.193297"" target=""_blank"">Get directions</a>",Smoothie King,Bars And Cafes,images/bar.png,76,Juice Bar,Healthy n Happy Smoothies,"Smoothie King, the Louisiana-based chain of juice bars, boasts of over 600 outlets, worldwide. Offering a wide range of healthy fresh-squeezed juices and smoothies, these outlets are very popular with those who follow a healthy lifestyle. Whether you want to lose a couple of pounds or you're aiming for muscle growth, Smoothie King is the right place to snack at. Along with these refreshing beverages there's a selection of healthy preparations and snacks like granola, protein bars, veggie chips, yogurts and such.  ",1010 South Miami Avenue,,Miami,FL,United States,33130,Downtown Miami,+1 305 377 0085,http://www.smoothieking.com/location/view?store=855,"Mo to Fr from 07:00 AM to 09:00 PM,Sa from 09:00 AM to 09:00 PM,Su from 09:00 AM to 07:00 PM",http://cityseekr.com/miami/bars-cafes/poi-smoothie-king-855686.html,,,
25.796298,-80.238646,"25.796298, -80.238646","<a href=""https://www.google.com/maps/dir/Current+Location/25.796298, -80.238646"" target=""_blank"">Get directions</a>",So Cool eVenue,Entertainment Venues,images/attraction.png,"217,215,203","Cultural Events,Major Events,Modern Art",,,2585 North West 21st Terrace,,Miami,FL,United States,33142,Downtown Miami,+1 305 635 8088,http://www.socoolevents.com/,,http://cityseekr.com/miami/entertainment-venues/poi-so-cool-evenue-725340.html,,,
25.789306,-80.132175,"25.789306, -80.132175","<a href=""https://www.google.com/maps/dir/Current+Location/25.789306, -80.132175"" target=""_blank"">Get directions</a>",Sobe Box,Shoppings,images/shopping.png,220,Shoes,,,1600 Washington Avenue,,Miami Beach,FL,United States,33139,,,,,http://cityseekr.com/miami/shopping/poi-sobe-box-904239.html,,,
25.797493,-80.132112,"25.797493, -80.132112","<a href=""https://www.google.com/maps/dir/Current+Location/25.797493, -80.132112"" target=""_blank"">Get directions</a>",Sobe Institute of the Arts,Entertainment Venues,images/attraction.png,76,Concert Hall,Music Appreciation,"Located in Miami Beach, the Sobe Institute of the Arts was established in order to promote cultural diversity and education among the public by establishing programs that create and produce concerts, opera, musical-theater and dance performances. Aside from live concerts and shows, the institute also provides a number of performing arts and music classes for children and adults throughout the year.",2100 Washington Avenue,Carl Fisher Clubhouse,Miami,FL,United States,33139,Miami Beach (South Beach),+1 305 674 9220,http://www.sobemusic.org,"Mo to Fr from 12:00 PM to 09:00 PM,Su from 12:00 PM to 07:00 PM",http://cityseekr.com/miami/entertainment-venues/poi-sobe-institute-of-the-arts-370775.html,,,
25.790567,-80.136917,"25.790567, -80.136917","<a href=""https://www.google.com/maps/dir/Current+Location/25.790567, -80.136917"" target=""_blank"">Get directions</a>",Sobe Shoe Company,Shoppings,images/shopping.png,220,Shoes,Affordable Fashion,"Sobe looks like another expensive Lincoln Road shoe store but it may surprise you upon closer inspection. Filled entirely with fashionable footwear for men and women, this shop offers a number of very popular brands such as Luciny and Guess at lower prices than you will find elsewhere. the women's selection is primarily made up of sandals and other warm-weather styles appropriate to Miami Beach. the men's side offers styles that can be worn in warm or cool weather.",829 Lincoln Road,,Miami,FL,United States,33139,,+1 305 695 9585,,,http://cityseekr.com/miami/shopping/poi-sobe-shoe-company-25056.html,,,
25.681437,-80.315552,"25.681437, -80.315552","<a href=""https://www.google.com/maps/dir/Current+Location/25.681437, -80.315552"" target=""_blank"">Get directions</a>",Soccer Locker of Miami,Shoppings,images/shopping.png,"244,245","Team Sports,Outdoor",For Football Fans,"If you are a soccer (or f&uacute;tbol) aficionado, this store, located on South Dixie Highway in south Dade, may be a dream come true. You will find every imaginable soccer-related item, from balls and shoes to gloves and apparel. the experienced, helpful personnel will assist you in any way possible. Featured brand names, including Nike, Adidas, Umbro, and Kelme, can be found at Soccer Locker of Miami.",9601 South Dixie Highway,,Miami,FL,United States,33156,Southwest Miami,+1 305 670 9100,http://www.soccerlocker.com/,"Mo to Fr from 10:00 AM to 07:00 PM,Sa from 10:00 AM to 06:00 PM,Su from 10:00 AM to 05:00 PM",http://cityseekr.com/miami/shopping/poi-soccer-locker-of-miami-108165.html,,,
25.768979,-80.1903806,"25.768979, -80.1903806","<a href=""https://www.google.com/maps/dir/Current+Location/25.768979, -80.1903806"" target=""_blank"">Get directions</a>",Soccer Rooftop,Entertainment Venues,images/attraction.png,81,Stadium/Arena,A Rooftop Stadium,"Passionate about soccer? then head to the Soccer Rooftop on Brickell Avenue and enjoy an adrenaline-pumping game of soccer with your best buddies. this is a great facility equipped with a spacious field and has plenty of light, full-netted courts with utmost precaution taken for the safety of the players as well as the spectators. they host a number of tournaments throughout the year and every game is a treat to watch at this venue. the place is also a great venue for parties and corporate events. ",444 Brickell Avenue,2nd Floor,Miami,FL,United States,33131,Downtown Miami,+1 305 967 3512,http://soccerooftop.com/,,http://cityseekr.com/miami/entertainment-venues/poi-soccer-rooftop-854212.html,,,
25.78244,-80.290608,"25.78244, -80.290608","<a href=""https://www.google.com/maps/dir/Current+Location/25.78244, -80.290608"" target=""_blank"">Get directions</a>",Sofitel Miami,Accommodations,images/hotel.png,2,Expensive,French Accommodations,"Experience gracious continental hospitality at this French hotel, a perfect mixture of business and pleasure. Business travelers have a sizeable desk equipped with its own phone line at their disposal, while more leisure-minded guests can lounge in the pool. A picturesque lagoon situated just footsteps away enhances the hotel's ambiance. Guests have their choice of two restaurants, one caf&egrave;-style and the other a classic French bistro. On Sundays, a sumptuous brunch is served.",5800 Blue Lagoon Drive,,Miami,FL,United States,33126,Airport Area,+1 305 264 4888,http://www.sofitel.com/gb/hotel-0889-sofitel-miami/index.shtml,,http://cityseekr.com/miami/accommodation/poi-sofitel-miami-69494.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/69494.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/69494.jpg
25.797542,-80.197253,"25.797542, -80.197253","<a href=""https://www.google.com/maps/dir/Current+Location/25.797542, -80.197253"" target=""_blank"">Get directions</a>",Soho Arts Pavilion & Lounge,Entertainment Venues,images/attraction.png,"203,201,215,217","Modern Art,Contemporary,Major Events,Cultural Events",Creative Venue,"The Soho Arts Pavilion & Lounge (SAPAL) opened its doors in 2010 with a grand opening. Spread across 6,000 square feet (557.42 square meters), the versatile space is equipped with state-of-the-art sound and lighting system, flexible walls, a full bar, leather couches and more. It is also one of the leading art exhibition and performance venues in the neighborhood, with inventive shows finding place in their schedule regularly.",2136 Northwest 1st Avenue,"Soho Studios, the Wynwood Convention Center",Miami,FL,United States,33127,Wynwood Edgewater,+1 305 600 4785,http://sohostudiosmiami.com/sapal/,,http://cityseekr.com/miami/entertainment-venues/poi-soho-arts-pavilion-lounge-725361.html,,,
25.815945,-80.122045,"25.815945, -80.122045","<a href=""https://www.google.com/maps/dir/Current+Location/25.815945, -80.122045"" target=""_blank"">Get directions</a>",Soho Beach House Miami,Accommodations,images/hotel.png,2,Expensive,Luxury Beachfront Hotel,"Soho Beach House Miami is an ultra luxurious members club and hotel. the hotel overlooks the waterfront and each room comes with a bay side or oceanfront view. Housed in a restored Art Deco building, the bayside rooms of the hotel feature stunning design and world-class amenities catering to a discerning clientele. Luxuriate in their bright, classy rooms with bespoke bedding, cozy work spaces, TV's and wireless internet. Beachfront rooms are housed in a separate, adjacent building and are designed as suites, fully equipped with terraces overlooking the ocean as well as over-sized bathrooms and cozy furniture. Guests can rejuvenate in the Cowshed Spa with a massage or specialty treatment, while the roof top pool, screening room and bars provide plenty to keep you occupied. Head down to the beach, just a few steps away to get a taste of the famous Miami sun and surf. For additional details, visit the website.",4385 Collins Avenue,,Miami Beach,FL ,United States,33140,,+1 786 507 7900,http://www.sohobeachhouse.com/,,http://cityseekr.com/miami/accommodation/poi-soho-beach-house-miami-835343.html,,,
25.79743,-80.19707,"25.79743, -80.19707","<a href=""https://www.google.com/maps/dir/Current+Location/25.79743, -80.19707"" target=""_blank"">Get directions</a>",SOHO Studios,Entertainment Venues,images/attraction.png,89,Rental Space,Flexible Venue,"SOHO studios includes spaces like the Armory, the Parliament, and the Pavilion. the Courtyard too is a formidable space which can be used for open air events and can be illuminated at night. these spaces can be used separately or in conjunction with one another, it depends on the type of event and number of people. Soho Studios has all  the pre-requisites to make any event whether it is a fashion show or art exhibition a success. the studios also played host to Nightmare Ghost Stories Miami , a special Halloween treat for adults. Check the website or call for rental details and future event details.",2136 Northwest 1st Avenue,,Miami,FL,United States,33140,Wynwood Edgewater,+1 305 534 5228,http://www.sohostudiosmiami.com/,,http://cityseekr.com/miami/entertainment-venues/poi-soho-studios-405352.html,,,
25.8732982,-80.1213373,"25.8732982, -80.1213373","<a href=""https://www.google.com/maps/dir/Current+Location/25.8732982, -80.1213373"" target=""_blank"">Get directions</a>",Solara Surfside,Accommodations,images/hotel.png,2,Expensive,A Bluegreen Resort,"If you enjoy being pampered and spoiled, Bluegreen Solara Surfside won't disappoint. Give your grocery-shopping list during booking and everything will be waiting in your Miami vacation villa prior to your arrival! Miami is famous for its Art Deco architecture-and Solara Surfside blends in perfectly. Spacious two-bedroom villas offer ocean views, while one- and two-bedroom deluxe and standard villas let you take in the ocean air from the balconies. Head to trendy South Beach for daytime shopping and people-watching, or take a day-trip to the Everglades National Park and experience the wild side of South Florida.",8801 Collins Avenue,,Surfside,FL,United States,33154,North Miami/North Miami Beach,+1 800 253 6720,http://www.colorfulplaces.com/bluegreen-resorts/solara-surfside-resort-miami-beach-fl ,,http://cityseekr.com/miami/accommodation/poi-solara-surfside-445195.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/445195-1.jpg,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/445195-2.jpg,"http://c0056906.cdn2.cloudfiles.rackspacecloud.com/445195-1.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/445195-2.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/445195-3.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/445195-4.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/445195-5.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/445195.jpg"
