source_id,registry_id,rcr_name,rcr_street,rcr_city,rcr_state,fac_lat,fac_long,fac_percent_minority,rcra_curr_snc,rcra_curr_compl_status,rcra_qtrs_in_nc,rcra_curr_violation_types,rcra_insp_cnt,rcra_iea_cnt,rcra_last_iea_date,rcra_fea_cnt,fac_map_flg
"TN5210020140","110063989625","101ST AIRBORNE DIVISION (AIR ASSAULT) & FT CAMPBELL","WEST OF U.S. 41A; AT TN-KY BOR","FT. CAMPBELL","TN",36.611123,-87.46234,41.252,"No","No Violation",0,"NA",6,0,03/01/2010,0,"Y"
"TN5210020421","110000372285","HOLSTON ARMY AMMUNITION PLANT","4509 WEST STONE DRIVE","KINGSPORT","TN",36.550455,-82.634794,5.549,"No","No Violation",4,"262.C, NA, PCR",11,5,02/10/2016,1,"Y"
"TN6210020933","110013396306","VOLUNTEER ARMY AMMUNITION PLANT","8395 HICKORY VALLEY ROAD","CHATTANOOGA","TN",35.090591,-85.108429,22.439,"No","No Violation",0,"NA",2,0,11/10/2010,0,"Y"
"TN8570024044","110017413217","ARNOLD ENGINEERING DEVELOPMENT COMPLEX/TSDCI","ARNOLD ENGINEERING DEVELOPMENT","TULLAHOMA","TN",35.38,-86.0533,6.4,"No","No Violation",0,"NA",4,0,03/02/2009,0,"Y"
"TND000614321","110000618902","SAFETY-KLEEN (GS) INC.","3536 FITE ROAD","MILLINGTON","TN",35.2733,-89.94577,80.724,"No","Noncompliance",7,"262.C, NA, PCR, XXS",6,3,04/29/2016,0,"Y"
"TND000645770","110000702044","CLEAN HARBORS TENNESSEE LLC","2815 OLD GREENBRIER PIKE","GREENBRIER","TN",36.44526,-86.81169,6.206,"No","No Violation",0,"NA",6,0,05/11/2000,0,"Y"
"TND000737445","110000589998","UNIVAR USA INC.","3 RIVERSIDE LANE","CHATTANOOGA","TN",35.083809,-85.27459,38.792,"No","No Violation",3,"263.B, NA, XXS",3,4,03/04/2014,2,"Y"
"TND000772186","110000618911","TRADEBE TREATMENT & RECYCLING OF TENNESSEE, LLC","5485 VICTORY LANE","MILLINGTON","TN",35.27508,-89.94314,79.877,"Yes","Significant Violation",12,"262.34(a), 262.C, 265.I, 268.E, 270.B, 273.B, 279.C, FEA, NA, PCR, XXS",15,18,08/19/2016,4,"Y"
"TND003095635","110000372230","NUCLEAR FUEL SERVICES, INC. (NFS)","1205 BANNER HILL ROAD","ERWIN","TN",36.1308,-82.43172,6.414,"No","Noncompliance",5,"262.B, 262.C, 268.A, 279.C, NA",7,7,07/07/2016,1,"Y"
"TND003327400","110043086175","SOUTHERN WOOD PIEDMONT COMPANY","403 WEST 33RD STREET","CHATTANOOGA","TN",35.01427,-85.3067,52.474,"No","No Violation",2,"NA, PCR",3,2,01/19/2016,1,"Y"
"TND003337292","110000371204","OLIN CHLOR ALKALI PRODUCTS","1186 OLD LOWER RIVER ROAD N.W.","CHARLESTON","TN",35.30749,-84.78167,10.526,"No","No Violation",2,"262.C, NA, PCR",5,3,04/13/2016,0,"Y"
"TND003338423","110020148213","INDUSTRIAL PLATING COMPANY","3007 NORTH HICKORY STREET","CHATTANOOGA","TN",35.07515,-85.255783,56.693,"No","No Violation",4,"262.C, 265.B, 265.D, 265.I, 273.B, NA, XXS",4,5,07/10/2015,0,"Y"
"TND003374790","110000372178","BRISTOL METALS LLC","390 BRISTOL METALS ROAD","BRISTOL","TN",36.543382,-82.181213,5.109,"No","No Violation",4,"262.A, NA, PCR, XXS",6,5,03/12/2015,1,"Y"
"TND003376928","110000574423","EASTMAN CHEMICAL COMPANY, TENNESSEE OPERATIONS","100 NORTH EASTMAN ROAD","KINGSPORT","TN",36.52222,-82.5411,10.086,"No","No Violation",5,"262.C, 279.C, NA, PCR",10,6,05/12/2016,0,"Y"
"TND003493103","110000373257","LANGDALE FOREST PRODUCTS CO.","555 SOUTH MAIN STREET","SWEETWATER","TN",35.59275,-84.4682,12.093,"No","No Violation",2,"262.C, 273.B, NA",4,1,02/27/2015,0,"Y"
"TND004044491","110010575635","THE CHEMOURS COMPANY FC LLC","1 DUPONT ROAD","NEW JOHNSONVILLE","TN",36.043056,-87.981667,5.455,"No","No Violation",2,"262.C, 265.D, NA, XXS",1,0,07/08/2003,0,"Y"
"TND004048690","110002040069","METALICO - COLLEGE GROVE INC","8430 HORTON HIGHWAY","COLLEGE GROVE","TN",35.80227,-86.66336,13.634,"No","No Violation",0,"NA",4,0,05/02/2011,0,"Y"
"TND006379200","110000912638","THOMAS INDUSTRIES INC.","2003 SOUTH ROAN STREET","JOHNSON CITY","TN",36.30438,-82.33732,17.027,"No","No Violation",0,"NA",2,0,04/28/1992,0,"Y"
"TND007024664","110011703530","VELSICOL CHEMICAL","1199 WARFORD STREET","MEMPHIS","TN",35.165278,-89.965278,60.847,"No","Noncompliance",3,"262.A, 262.C, 262.D, 265.I, 279.C, NA, PCR",10,14,08/26/2016,0,"Y"
"TND037909348","110000546080","AGC FLAT GLASS NORTH AMERICA, GREENLAND PLANT","600 AFG ROAD","CHURCH HILL","TN",36.483431,-82.77155,4.143,"No","No Violation",1,"NA, PCR",3,4,03/27/2015,0,"Y"
"TND047002589","110056639106","MATHESON-TRIGAS","1700 SCEPTER ROAD","WAVERLY","TN",36.073056,-87.919444,3.189,"No","No Violation",1,"NA, XXS",3,0,,0,"Y"
"TND051120269","110001217601","TENNESSEE INVESTMENT CASTING CO., INC.","1552 HIGHWAY 126","BRISTOL","TN",36.567516,-82.261367,5.314,"No","No Violation",1,"NA, PCR",3,2,11/02/2015,0,"Y"
"TND052144011","110000619000","DUROMATIC PRODUCTS CORP","121 FACTORY STREET","CAMPAIGN","TN",35.770732,-85.62862,6.031,"No","No Violation",0,"NA",2,0,04/30/2004,0,"Y"
"TND054692967","110000619019","TESTAMERICA KNOXVILLE","5815 MIDDLEBROOK PIKE","KNOXVILLE","TN",35.953464,-84.010767,19.656,"No","No Violation",1,"273.B, NA",2,0,03/05/2001,0,"Y"
"TND054876834","110000373621","TEKNOR APEX TENNESSEE COMPANY","751 DUPREE STREET","BROWNSVILLE","TN",35.6076,-89.2377,68.773,"No","No Violation",1,"262.C, 273.B, NA",2,1,04/06/2015,0,"Y"
"TND058660390","110000373514","ROHM & HAAS CHEMICALS LLC","730 DALE AVENUE","KNOXVILLE","TN",35.961111,-83.941389,29.435,"No","No Violation",0,"NA",4,0,06/26/1989,0,"Y"
"TND061314803","110000543715","VELSICOL CHEMICAL CORP.","4902 CENTRAL AVENUE","CHATTANOOGA","TN",34.989361,-85.318687,39.006,"No","No Violation",2,"NA, PCR",5,3,08/28/2014,0,"Y"
"TND066723263","110000372141","BIRCH STREET PROPERTIES, LLC","250 BIRCH STREET","BLOUNTVILLE","TN",36.53097,-82.30692,3.589,"No","No Violation",0,"NA",3,0,02/06/2004,0,"Y"
"TND067690040","110000374112","REFINED METALS CORPORATION","257 WEST MALLORY AVENUE","MEMPHIS","TN",35.086813,-90.071444,98.302,"No","No Violation",2,"NA, PCR",2,1,04/24/2015,0,"Y"
"TND069080513","110000749003","YKK SNAP FASTENERS AMERICA INC","200 UNIVERSAL DRIVE","CENTERVILLE","TN",35.770026,-87.469321,8.488,"No","No Violation",0,"NA",1,0,03/03/1998,0,"Y"
"TND071521884","110000371883","METALTEK INTERNATIONAL","4180 SOUTH CREEK ROAD","CHATTANOOGA","TN",35.093899,-85.242508,41.58,"No","No Violation",0,"NA",2,1,01/27/2012,0,"Y"
"TND095050019","110000372677","YALE SECURITY INC. - YALE LOCKS & HARDWARE FACILITY","100 YALE AVENUE","LENOIR CITY","TN",35.78754,-84.26564,16.036,"No","No Violation",0,"NA",1,0,06/06/2011,0,"Y"
"TND095058541","110000619028","NEXEO SOLUTIONS, LLC","5263 NORTH NATIONAL DRIVE","KNOXVILLE","TN",35.95259,-83.831368,11.281,"No","No Violation",5,"262.C, 262.D, 265.D, 273.B, NA, XXS",8,4,06/13/2016,0,"Y"
"TND980847024","110000374149","EXCEL TSD INC","552 RIVERGATE DRIVE","MEMPHIS","TN",35.07408,-90.08265,99.163,"Yes","Significant Violation",11,"262.C, 264.BB, 264.I, NA, PCR, XXS",10,14,05/10/2016,0,"Y"
"TND981026594","110025318948","KILGORE FLARES COMPANY LLC","155 KELLER RD","TOONE","TN",35.339749,-88.94964,30.788,"No","No Violation",3,"262.C, NA",6,1,03/17/2015,0,"Y"
"TND981474125","110000619046","SAFETY-KLEEN SYSTEMS INC. (3-109-01)","215 WHITSETT ROAD","NASHVILLE","TN",36.11418,-86.74108,51.026,"No","No Violation",1,"273.B, NA",5,0,01/03/2001,0,"Y"
"TND982109142","110000372622","DIVERSIFIED SCIENTIFIC SERVICES INC. (DSSI)","657 GALLAHER ROAD","KINGSTON","TN",35.87611,-84.4378,3.99,"No","No Violation",1,"262.D, NA",6,1,03/17/2016,0,"Y"
"TND982144099","110000590101","HORSEHEAD CORPORATION","199 TRUCK ROUTE","ROCKWOOD","TN",35.86959,-84.69576,8.134,"No","Noncompliance",8,"262.A, 262.C, 265.C, 270.A, 273.B, NA",3,1,07/11/2016,0,"Y"
"TND982157570","110000702071","ENERGYSOLUTIONS, INC.","1560 BEAR CREEK ROAD","OAK RIDGE","TN",35.91205,-84.38162,5.295,"No","No Violation",0,"NA",6,0,08/26/1998,0,"Y"
"TND987769031","110000619082","NORTON WOOD PRODUCTS CO","188 E INDUSTRIAL AVE","MEMPHIS","TN",35.082191,-90.055521,98.438,"No","No Violation",0,"NA",2,0,02/08/2005,0,"Y"
"TND987777695","110000702080","SAFETY-KLEEN SYSTEMS INC.","6617 PLEASANT RIDGE ROAD","KNOXVILLE","TN",36.002851,-84.024525,14.308,"No","No Violation",2,"NA, PCR",7,1,09/04/2012,0,"Y"
"TND987778495","110000371428","WHELAND FOUNDRY, DIV OF NORTH AMERICAN R","SAINT ELMO AVENUE","CHATTANOOGA","TN",35.02481,-85.31827,55.201,"No","No Violation",0,"NA",2,0,11/01/2006,0,"Y"
"TND987784014","110008127534","STEVE CANSLER & FRED CANSLER, SITE #1","ROUTE 1","MIDWAY","TN",36.157103,-83.032327,2.653,"No","No Violation",0,"NA",2,0,10/12/2009,0,"Y"
"TND987787785","110008127865","STEVE & FRED CANSLER, SITE #3 DAIRY BARN","HIGHWAY 348","MIDWAY","TN",36.157103,-83.032327,2.653,"No","No Violation",0,"NA",2,0,11/04/1997,0,"Y"
"TND987790839","110008128267","TPI CORPORATION, MORGAN FARM SITE","JACK ELLIOT ROAD","ROAN MOUNTAIN","TN",36.18085,-82.1335,7.564,"No","No Violation",0,"NA",1,0,01/08/1997,0,"Y"
"TND991279480","110000619117","PERMA-FIX ENVIRONMENTAL SERVICES, INC.","901 EAST BODLEY AVE","MEMPHIS","TN",35.084108,-90.035056,98.003,"No","No Violation",0,"NA",3,0,03/15/2011,0,"Y"
"TNR000005397","110015583457","EAST TENNESSEE MATERIALS & ENERGY CORPORATION","EAST TENNESSEE TECHNOLOGY PARK","OAK RIDGE","TN",35.93111,-84.38749,5.476,"No","No Violation",0,"NA",4,0,07/20/2010,0,"Y"
"TX2210020739","110014404563","CAMP STANLEY STORAGE ACTIVITY MCAAP JMC","25800 RALPH FAIR RD","BOERNE","TX",29.710861,-98.617167,37.454,"No","No Violation",0,"NA",0,0,06/07/2004,0,"Y"
"TX2571524105","110064117726","LAUGHLIN AIR FORCE BASE","251 4TH ST","DEL RIO","TX",29.360891,-100.794879,65.493,"No","Noncompliance",5,"262.A, NA",4,0,,0,"Y"
"TX2571724333","110042004915","US DEPARTMENT OF THE AIR FORCE - AF REAL PROPERTY AGENCY DC KELLY","KELLY AFB","SAN ANTONIO","TX",29.381151,-98.578491,90.506,"No","No Violation",0,"NA",0,0,,0,"Y"
"TX3213820738","110034785524","RED RIVER ARMY DEPOT","100 JAMES CARLOW DR","TEXARKANA","TX",33.452402,-94.315567,24.226,"No","Noncompliance",12,"262.C, 264.I, 265.I, 270.C, 273.B, 279.C, NA, XXS",4,1,03/22/2012,0,"Y"
"TX4210020133","110033686731","CAMP BULLIS TRAINING SITE","2202 15TH ST","SAN ANTONIO","TX",29.688568,-98.562424,40.786,"No","No Violation",0,"NA",3,1,08/30/2013,0,"Y"
"TX4890110527","110002045368","US DEPARTMENT OF ENERGY PANTEX PLANT","955 FM 2373","PANHANDLE","TX",35.307037,-101.559419,5.882,"No","Noncompliance",3,"NA, XXS",6,3,05/04/2016,1,"Y"
"TX6213820529","110000619910","LONGHORN ARMY AMMUNITION PLANT","15600 ST HWY 134","KARNACK","TX",32.665,-94.12333,49.299,"No","No Violation",1,"262.D, NA",1,0,12/30/2005,0,"Y"
"TX7170022787","110000465078","NAVAL AIR STATION CORPUS CHRISTI","8851 OCEAN DR","CORPUS CHRISTI","TX",27.704833,-97.285639,45.095,"No","Noncompliance",6,"262.C, 264.C, 264.D, 264.I, 265.D, 265.I, 265.J, 273.B, 279.C, NA, XXS",6,3,07/20/2016,0,"Y"
"TX7213821831","110016706448","LONE STAR ARMY AMMUNITION PLANT","HIGHWAY 82 W APPROXIMATELY 12","HOOKS","TX",33.4344,-94.2483,18.108,"Yes","Significant Violation",12,"262.B, 264.C, 270.B, NA, XXS",5,5,07/07/2016,1,"Y"
"TX8170022786","110001141755","DALLAS NAVAL AIR STATION","8100 W JEFFERSON BLVD","DALLAS","TX",32.74622,-96.95851,78.714,"No","No Violation",0,"NA",0,0,04/28/1988,0,"Y"
"TX8214020424","110042005264","US DEPARTMENT OF THE ARMY HEADQUARTERS III CORPS","BLDG 1348 NORTH AVENUE","FORT HOOD","TX",31.142194,-97.756806,56.443,"No","Noncompliance",12,"NA, XXS",1,0,02/17/2011,0,"Y"
"TX9170024708","110064116932","US NAVAL WEAPONS INDUSTRIAL RESERVE PLANT","1701 BLUEBONNET PKWY","MC GREGOR","TX",31.403786,-97.447784,29.714,"No","No Violation",0,"NA",2,0,,0,"Y"
"TXD000017756","110000463686","THE DOW CHEMICAL LA PORTE SITE","550 INDEPENDENCE PKWY S","LA PORTE","TX",29.708561,-95.075208,28.968,"No","No Violation",1,"262.C, 265.J, 268.E, NA, XXS",4,1,03/26/2015,0,"Y"
"TXD000449397","110000462516","WHITE LION HOLDINGS","221 SCOTT RD","ROSENBERG","TX",29.542015,-95.852234,75.123,"Yes","Significant Violation",12,"262.D, 264.F, 265.J, NA, XXS",1,2,03/06/2014,0,"Y"
"TXD000461533","110000505524","UNION CARBIDE TEXAS CITY","3301 5TH AVE S","TEXAS CITY","TX",29.375556,-94.949444,64.093,"No","No Violation",3,"264.G, NA, XXS",8,1,11/18/2011,0,"Y"
"TXD000719518","110017743281","TM DEER PARK SERVICES","2525 INDEPENDENCE RD","DEER PARK","TX",29.73427,-95.08986,30.199,"No","No Violation",4,"262.D, 264.DD, 264.J, 270.B, 270.C, NA, XXS",14,2,01/22/2013,2,"Y"
"TXD000729160","110037919820","ELEMENTIS LTP INC","12900 WAREHOUSE RD STE 3","AMARILLO","TX",35.24349,-101.67443,34.878,"No","No Violation",0,"NA",2,0,12/29/2009,0,"Y"
"TXD000729400","110000464845","SAFETY KLEEN SYSTEMS SAN ANTONIO","5243 SINCLAIR RD","SAN ANTONIO","TX",29.38638,-98.38802,81.827,"No","No Violation",0,"NA",3,0,01/15/2009,0,"Y"
"TXD000738740","110001869014","SARGENT-SOWELL INC","1172 107TH ST","GRAND PRAIRIE","TX",32.76472,-97.05756,67.514,"No","No Violation",0,"NA",0,0,,0,"Y"
"TXD000742304","110000619144","GIBRALTAR CHEMICAL RESOURCES","13640 STATE HIGHWAY 155 N","TYLER","TX",32.464221,-95.116409,23.602,"No","No Violation",0,"NA",0,0,03/22/2010,0,"Y"
"TXD000747378","110000458175","SAFETY-KLEEN SYSTEMS","202 MICHAEL ST","LONGVIEW","TX",32.46536,-94.75487,75.849,"No","No Violation",1,"262.C, 279.C, NA",4,0,12/20/1988,0,"Y"
"TXD000747386","110000619153","CIMA INTERESTS LLC - SAFETY-KLEEN SYSTEMS","3333 FEDERAL RD","PASADENA","TX",29.66063,-95.19304,75.69,"No","No Violation",2,"NA, XXS",1,1,08/21/2015,0,"Y"
"TXD000747402","110000619171","SAFETY-KLEEN SYSTEMS CORPUS CHRISTI BRANCH","3820 BRATTON RD","CORPUS CHRISTI","TX",27.69412,-97.41841,69.725,"No","No Violation",1,"264.I, NA, XXS",4,1,11/18/2014,0,"Y"
"TXD000751172","110000502867","INEOS USA GREEN LAKE FACILITY","13050 STATE HIGHWAY 185 N","PORT LAVACA","TX",28.570964,-96.83341,18.182,"No","No Violation",5,"262.C, 262.D, 270.A, 279.C, NA, XXS",9,7,05/15/2015,0,"Y"
"TXD000761254","110000619215","CHEMICAL WASTE MANAGEMENT","6901 GREENWOOD DR","CORPUS CHRISTI","TX",27.71393,-97.46055,90.423,"No","No Violation",0,"NA",1,0,03/30/2004,0,"Y"
"TXD000778621","110001147116","BNSF SOMERVILLE RAILYARD","HWY 36 N AT AVE E","SOMERVILLE","TX",30.360014,-96.534439,43.332,"No","No Violation",2,"262.D, 264.E, NA, XXS",3,0,,0,"Y"
"TXD000782698","110000502901","EXXON MOBIL BAYTOWN REFINERY","2800 DECKER DR","BAYTOWN","TX",29.739444,-95.006944,71.135,"No","Noncompliance",12,"262.C, 262.D, 264.J, 265.I, 268.A, 268.D, 270.B, 279.C, NA, XXS",4,4,12/17/2015,2,"Y"
"TXD000793018","110000619224","SCHLUMBERGER TECHNOLOGY","32 E INDUSTRIAL LOOP","MIDLAND","TX",31.977306,-102.104439,54.389,"No","No Violation",0,"NA",0,0,,0,"Y"
"TXD000802959","110010922341","AK STEEL CORPORATION","12527 GREENS BAYOU STREET","HOUSTON","TX",29.774741,-95.214743,86.869,"No","No Violation",1,"264.B, 264.G, NA, XXS",1,1,09/08/2011,0,"Y"
"TXD000803247","110001147839","DOWELL SCHLUMBERGER MONAHANS TEXAS FACILITY","106 E 3RD ST","MONAHANS","TX",31.594812,-102.920914,55.49,"No","No Violation",0,"NA",0,0,,0,"Y"
"TXD000820266","110000619242","UNION PACIFIC RAILROAD HOUSTON WOOD PRESERVING WOR","4910 LIBERTY RD","HOUSTON","TX",29.78689,-95.31949,93.011,"No","No Violation",1,"262.A, 262.C, 262.D, 264.E, NA, XXS",2,2,08/12/2015,0,"Y"
"TXD000821199","110042016092","TIN","600 A ST","DIBOLL","TX",31.191713,-94.788946,60.62,"No","No Violation",0,"NA",1,0,,0,"Y"
"TXD000835249","110000895586","GULF COAST WASTE DISPOSAL CAMPBELL BAYOU FACILITY","1600 CAMPBELL BAYOU RD","TEXAS CITY","TX",29.33763,-94.92055,33.346,"No","No Violation",0,"NA",2,0,07/24/2006,0,"Y"
"TXD000836486","110000460965","GB BIOSCIENCES GREENS BAYOU PLANT","2239 HADEN RD","HOUSTON","TX",29.7625,-95.171389,82.119,"No","No Violation",0,"NA",3,0,12/21/2009,0,"Y"
"TXD000838896","110035783658","VEOLIA ES TECHNICAL SOLUTIONS","7665 HWY 73","PORT ARTHUR","TX",29.954834,-93.879684,41.002,"No","Noncompliance",12,"262.C, 264.B, 264.D, 264.E, 265.B, 279.C, NA, XXS",7,3,07/27/2016,0,"Y"
"TXD001700806","110000503722","ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT","MORTESEN & FM 2917 ALVIN TX","ALVIN","TX",29.231225,-95.196088,12.849,"No","Noncompliance",7,"262.C, 262.D, 264.C, 265.J, 268.A, 268.D, 270.A, NA, PCR, XXS",9,3,05/03/2016,0,"Y"
"TXD005964598","110000619260","PRIDE REFINING","8050 PRIVATE ROAD 314","ABILENE","TX",32.546651,-99.773424,16.187,"No","No Violation",0,"NA",0,0,,0,"Y"
"TXD006451090","110038159863","EXIDE FRISCO BATTERY RECYCLING PLANT","7471 5TH ST","FRISCO","TX",33.140549,-96.828324,31.778,"Yes","Significant Violation",12,"262.A, 262.C, 264.B, 264.C, 264.E, 264.L, 265.J, 268.A, 268.C, 268.E, 270.A, NA, PCR, XXS",20,4,09/24/2013,4,"Y"
"TXD007323397","110014425185","US STEEL LONE STAR TUBULAR OPERATIONS","6866 US HIGHWAY 259 S","LONE STAR","TX",32.93832,-94.690216,32.829,"No","No Violation",0,"NA",0,0,07/14/1989,0,"Y"
"TXD007330202","110000743704","EASTMAN CHEMICAL","300 KODAK BLVD","LONGVIEW","TX",32.438056,-94.69,70.776,"No","No Violation",1,"262.C, 265.I, 265.J, 268.E, NA, XXS",6,2,04/28/2015,0,"Y"
"TXD007333800","110000458488","DELEK REFINING TYLER REFINERY","1702 E COMMERCE ST","TYLER","TX",32.362643,-95.280179,70.658,"No","No Violation",0,"NA",1,1,06/03/2012,0,"Y"
"TXD007340342","110000619297","TRIUMPH STRUCTURES EAST TEXAS","703 GLADEWATER ST","KILGORE","TX",32.38572,-94.88739,36.398,"No","No Violation",0,"NA",0,0,01/01/2010,0,"Y"
"TXD007350077","110000619304","FLOWSERVE SULPHUR SPRINGS OPERATIONS","1511 JEFFERSON ST E STE A","SULPHUR SPRINGS","TX",33.14568,-95.56436,32.937,"No","No Violation",0,"NA",0,0,,0,"Y"
"TXD007365984","110013887801","L-3 COMMUNICATIONS INTEGRATED SYSTEMS MAJOR FIELD","10001 JACK FINNEY BLVD","GREENVILLE","TX",33.0407,-96.0422,7.772,"No","No Violation",0,"NA",1,0,08/31/2006,0,"Y"
"TXD007376700","110000717298","CELANESE CHEMICAL GROUP PAMPA PLANT","8201 FM 2300","PAMPA","TX",35.483894,-101.051743,0,"No","No Violation",0,"NA",2,0,12/17/2009,0,"Y"
"TXD007378995","110064303917","FORMER TEXACO AMARILLO REFINERY","4240 SE 3RD AVE","AMARILLO","TX",35.20399,-101.78516,73.163,"No","Noncompliance",12,"265.F, NA",2,0,,0,"Y"
"TXD007398175","110000600154","ARCELORMITTAL VINTON","IH 10 ; VINTON RD ANTHONY TX","ANTHONY","TX",31.96534,-106.585052,91.505,"No","No Violation",1,"268.A, NA, XXS",2,1,11/21/2014,0,"Y"
"TXD008013468","110013314323","ALON USA REFINERY","200 REFINERY RD","BIG SPRING","TX",32.269104,-101.417673,40.463,"No","Noncompliance",12,"262.A, NA",5,2,02/25/2012,0,"Y"
"TXD008076846","110000599567","HUNTSMAN PETROCHEMICAL PORT NECHES PERFORMANCE PRO","6001 HIGHWAY 366","PORT NECHES","TX",29.989935,-93.946562,17.834,"No","No Violation",3,"262.C, 264.B, 265.I, 265.J, 268.E, 270.A, 279.C, NA, XXS",7,3,12/18/2015,0,"Y"
"TXD008076853","110000748095","HUNTSMAN PETROCHEMICAL CONROE PLANT","5451 JEFFERSON CHEMICAL RD","CONROE","TX",30.311361,-95.387083,46.799,"No","No Violation",1,"262.B, 262.D, NA, XXS",9,1,12/11/2014,0,"Y"
"TXD008077190","110000746514","GOODYEAR BEAUMONT CHEMICAL PLANT","11241 IH 10","BEAUMONT","TX",30.029382,-94.271297,51.55,"No","No Violation",0,"NA",4,0,04/24/2001,0,"Y"
"TXD008077356","110002332707","INTERNATIONAL PAPER","HWY 6 N @ SEBASTIAN RD","NAVASOTA","TX",30.407232,-96.095695,68.672,"No","No Violation",0,"NA",0,0,,0,"Y"
"TXD008079527","110000463864","EASTMAN CHEMICAL-TEXAS CITY OPERATIONS","201 BAY ST N","TEXAS CITY","TX",29.380301,-94.894036,53.926,"No","No Violation",2,"NA, XXS",6,2,02/28/2014,0,"Y"
"TXD008079642","110017746368","E I DU PONT DE NEMOURS SABINE RIVER WORKS","3055 FM 1006","ORANGE","TX",30.054796,-93.753863,25.674,"Yes","Significant Violation",12,"262.A, 264.B, 264.C, 264.H, 265.B, 265.D, 265.H, 265.I, 265.J, 268.D, 270.A, NA, XXS",5,3,07/28/2015,0,"Y"
"TXD008081101","110034393378","CHEMOURS BEAUMONT ANILINE FACILITY","5470 N TWIN CITY HWY","NEDERLAND","TX",30.014764,-94.028837,46.887,"Yes","Significant Violation",12,"262.A, 264.F, 265.B, 265.C, 265.D, 265.I, 265.J, 268.A, 270.A, NA, XXS",6,4,03/14/2014,0,"Y"
"TXD008081697","110000463392","BASF FREEPORT SITE","602 COPPER RD","FREEPORT","TX",29.002075,-95.399777,54.999,"No","No Violation",3,"262.C, 265.I, 265.J, 268.E, 273.B, NA, XXS",7,4,11/06/2015,0,"Y"
"TXD008090409","110000464006","THE PREMCOR REFINING GROUP","1801 GULFWAY DR","PORT ARTHUR","TX",29.868333,-93.968333,96.05,"No","Noncompliance",12,"262.A, 262.C, 265.B, 268.A, 279.C, NA, XXS",3,3,12/18/2015,2,"Y"
"TXD008091290","110000462703","PASADENA REFINING SYSTEM","111 RED BLUFF RD","PASADENA","TX",29.723889,-95.208888,86.176,"No","Noncompliance",12,"260.C, 262.A, 264.E, 279.C, NA, XXS",1,1,06/01/2015,0,"Y"
"TXD008092793","110008170237","THE DOW CHEMICAL TEXAS OPERATIONS FREEPORT","2301 N BRAZOSPORT BLVD STE B12","FREEPORT","TX",28.983139,-95.395556,72.481,"No","Noncompliance",12,"262.C, 264.J, 265.B, 265.C, 265.D, 265.I, 265.J, 268.E, NA, XXS",14,8,08/16/2016,2,"Y"
"TXD008096158","110000499041","ETHYL HOUSTON PLANT","1000 N SOUTH ST","PASADENA","TX",29.734056,-95.17,81.661,"No","No Violation",1,"262.D, NA, XXS",4,1,06/14/2013,0,"Y"
"TXD008097529","110000464024","MOTIVA ENTERPRISES PORT ARTHUR REFINERY","2100 HOUSTON AVE","PORT ARTHUR","TX",29.883333,-93.958333,90.3,"No","No Violation",2,"261.A, 262.A, NA, XXS",3,1,05/23/2014,0,"Y"
"TXD008099079","110000460901","ECO SERVICES OPERATIONS HOUSTON","8615 MANCHESTER ST","HOUSTON","TX",29.718139,-95.26875,93.673,"No","Noncompliance",5,"262.A, 262.B, 262.C, 264.BB, 264.J, 265.D, 265.I, 265.J, 268.A, 268.E, 279.C, NA, XXS",11,5,08/19/2016,0,"Y"
"TXD008106999","110000461009","SASOL CHEMICALS USA GREENS BAYOU PLANT","1914 HADEN RD","HOUSTON","TX",29.760725,-95.178505,83.409,"No","No Violation",5,"262.A, 262.B, 262.D, 264.BB, 264.E, 265.E, NA, XXS",8,4,12/28/2015,2,"Y"
"TXD008110637","110002042762","GARY AEROSPACE CORPORATION","HONDO MUNICIPAL AIRPOR","HONDO","TX",29.351566,-99.169662,71.789,"No","No Violation",0,"NA",0,0,12/13/2007,0,"Y"
"TXD008113441","110000599790","TICONA POLYMERS BISHOP FACILITY","5738 COUNTY ROAD 4","BISHOP","TX",27.569714,-97.83493,73.977,"No","No Violation",3,"279.C, NA, XXS",6,9,05/10/2016,1,"Y"
"TXD008119414","110000599745","STRUCTURAL METALS","1 STEEL MILL DR","SEGUIN","TX",29.57906,-98.02368,42.723,"No","No Violation",0,"NA",1,0,08/29/2008,0,"Y"
"TXD008123317","110000464391","E I DU PONT DE NEMOURS VICTORIA PLANT","2695 OLD BLOOMINGTON RD N","VICTORIA","TX",28.673056,-96.953611,44.071,"No","Noncompliance",3,"262.A, 262.C, 264.B, 264.N, 268.A, 273.B, 279.C, NA, XXS",3,3,06/23/2016,0,"Y"
"TXD008132268","110000501993","VALERO REFINING CORPUS CHRISTI REFINERY","1300 CANTWELL LN","CORPUS CHRISTI","TX",27.810775,-97.436658,87.419,"No","Noncompliance",10,"262.A, 262.D, 270.A, NA, XXS",2,2,07/09/2014,1,"Y"
"TXD008135618","110000619395","INDUSTRIAL CHROME PLATE","2805 S FLORES ST","SAN ANTONIO","TX",29.39688,-98.50443,93.041,"No","No Violation",1,"279.C, NA",2,0,08/29/2008,0,"Y"
"TXD010527679","110002043431","RABB DUSTING INC","4 MI W ON HWY 44","ROBSTOWN","TX",27.801132,-97.743317,91.222,"No","No Violation",0,"NA",0,0,,0,"Y"
