rcra,Year,exporter_key,exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,un,hazWasteDesc,units_final,phase,totalQuantityinShipment,mgmt,ExpectedManagementMethod,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,receivingfacilityzipcode,input,filename,latitude,longitude
004448445 FLE,2011,E3A4568,TRI-ARROW INDUSTRIAL RECOVERY,13364 COMBER WAY,SURREY,BRITISH COLUMBIA,CANADA,49.1354333,-122.8524568,UN1993,"Flammable liquids, n.o.s.",l,liquids,24083,H061,Fuel blending,WAD981769110,EMERALD SERVICES INC,1825 ALEXANDER AVE,TACOMA,WA,98421,Eric,CA.2011.HW.emerald services inc.829-6I-10OCR,47.2697983,-122.39048
004448448 FLE,2011,E3A4568,TRI-ARROW INDUSTRIAL RECOVERY,13364 COMBER WAY,SURREY,BRITISH COLUMBIA,CANADA,49.1354333,-122.8524568,UN1993,"Flammable liquids, n.o.s.",l,liquids,24140,H061,Fuel blending,WAD981769110,EMERALD SERVICES INC,1825 ALEXANDER AVE,TACOMA,WA,98421,Eric,CA.2011.HW.emerald services inc.829-6I-10OCR,47.2697983,-122.39048
004391362 FLE,2011,E3A4568,TRI-ARROW INDUSTRIAL RECOVERY,13364 COMBER WAY,SURREY,BRITISH COLUMBIA,CANADA,49.1354333,-122.8524568,UN1993,"Flammable liquids, n.o.s.",l,liquids,24507,H061,Fuel blending,WAD981769110,EMERALD SERVICES INC,1825 ALEXANDER AVE,TACOMA,WA,98421,Eric,CA.2011.HW.emerald services inc.829-6I-10OCR,47.2697983,-122.39048
007666196 JJK,2011,E3A9182,SIVACO ONTARIO LIMITED,330 THOMAS ST.,INGERSOL,ONTARIO,CANADA,43.02883,-80.89182,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,29318,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10292-10OCR,42.392868,-83.0325241
007666272 JJK,2011,E3A9182,SIVACO ONTARIO LIMITED,330 THOMAS ST.,INGERSOL,ONTARIO,CANADA,43.02883,-80.89182,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,23178,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10292-10OCR,42.392868,-83.0325241
007666340 JJK,2011,E3A9182,SIVACO ONTARIO LIMITED,330 THOMAS ST.,INGERSOL,ONTARIO,CANADA,43.02883,-80.89182,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,21846,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10292-10OCR,42.392868,-83.0325241
007666411 JJK,2011,E3A9182,SIVACO ONTARIO LIMITED,330 THOMAS ST.,INGERSOL,ONTARIO,CANADA,43.02883,-80.89182,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,27993,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10292-10OCR,42.392868,-83.0325241
007666483 JJK,2011,E3A9182,SIVACO ONTARIO LIMITED,330 THOMAS ST.,INGERSOL,ONTARIO,CANADA,43.02883,-80.89182,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,28561,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10292-10OCR,42.392868,-83.0325241
007666494 JJK,2011,E3A9182,SIVACO ONTARIO LIMITED,330 THOMAS ST.,INGERSOL,ONTARIO,CANADA,43.02883,-80.89182,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,21838,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10292-10OCR,42.392868,-83.0325241
007667103 JJK,2011,E3A9182,SIVACO ONTARIO LIMITED,330 THOMAS ST.,INGERSOL,ONTARIO,CANADA,43.02883,-80.89182,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,27414,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10292-10OCR,42.392868,-83.0325241
007666191 JJK,2011,E3A9754,COURT GALVANIZING,225 THOMPSON RD,CAMBRIDGE,ONTARIO,CANADA,43.40993,-80.29754,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,32229,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10290-10OCR,42.392868,-83.0325241
002514912 FLE,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,24662,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10bOCR,42.392868,-83.0325241
007666352 JJK,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,26237,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10bOCR,42.392868,-83.0325241
007666353 JJK,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,16133,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10bOCR,42.392868,-83.0325241
007666416 JJK,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,20513,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10bOCR,42.392868,-83.0325241
002514999 FLE,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,28110,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
007666308 JJK,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,24185,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
007666309 JJK,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,23636,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
007666310 JJK,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,27255,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
007666311 JJK,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,22095,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
007666312 JJK,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,27493,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
007666313 JJK,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,28235,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
002514907 FLE,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,25941,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
002514909 FLE,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,20699,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
007666338 JJK,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,26532,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
007666337 JJK,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,27032,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
002514910 FLE,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,23428,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
007666343 JJK,2011,E3A6731,QUANTEX TECHNOLOGIES,260 SHOEMAKER ST,KITCHENER,ONTARIO,CANADA,43.40443,-80.46731,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,10637,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10280-10aOCR,42.392868,-83.0325241
007666319 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,23413,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10dOCR,42.392868,-83.0325241
007666409 JJK,2011,E8A7553,NETWORK MATERIALS & RESOURCES INC,31 GOLDEN GATE CT,SCARBOROUGH,ONTARIO,CANADA,43.7716068,-79.2627553,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,32229,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10dOCR,42.392868,-83.0325241
007666321 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,22095,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10dOCR,42.392868,-83.0325241
007666322 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,24140,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10dOCR,42.392868,-83.0325241
007666323 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,20683,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10dOCR,42.392868,-83.0325241
007666024 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,19321,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10cOCR,42.392868,-83.0325241
007666025 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,19639,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10cOCR,42.392868,-83.0325241
007666026 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,21709,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10cOCR,42.392868,-83.0325241
007666027 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,26237,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10cOCR,42.392868,-83.0325241
007666028 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,20657,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10cOCR,42.392868,-83.0325241
007666019 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,17617,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10bOCR,42.392868,-83.0325241
007666020 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,18866,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10bOCR,42.392868,-83.0325241
007666021 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,18321,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10bOCR,42.392868,-83.0325241
007666022 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,20229,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10bOCR,42.392868,-83.0325241
007666023 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,21596,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10bOCR,42.392868,-83.0325241
007666015 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,17504,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10aOCR,42.392868,-83.0325241
007666016 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,21251,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10aOCR,42.392868,-83.0325241
007666017 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,22959,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10aOCR,42.392868,-83.0325241
007666018 JJK,2011,E9A5166,GALVCAST MANUFACTURING INC,60 COMMERCE CRESCENT,ACTON,ONTARIO,CANADA,43.6415099,-80.05166,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,21709,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10252-10aOCR,42.392868,-83.0325241
007666204 JJK,2011,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,27414,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
007666205 JJK,2011,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,22095,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
007666271 JJK,2011,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,23178,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
004830160 JJK,2011,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,12942,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
005598984 JJK,2011,E5A6331,PURE METAL GALVANIZING,7470 BREN RD,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,23799,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10164-10OCR,42.392868,-83.0325241
007666198 JJK,2011,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,27111,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666199 JJK,2011,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,29121,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666197 JJK,2011,E3A3353,PURE METAL GALVANIZING,32 BODINE DR,BRANTFORD,ONTARIO,CANADA,43.16893,-80.23353,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,30208,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666200 JJK,2011,E7A0112,PURE METAL GALVANIZING,369 ATTWELL DRIVE,REXDALE,ONTARIO,CANADA,43.70437,-79.60112,UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",l,liquids,18321,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10162-10OCR,42.392868,-83.0325241
007666232 JJK,2011,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,23492,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
007666234 JJK,2011,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27429,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
002635410 JJK,2011,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,25290,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10154-10cOCR,42.392868,-83.0325241
007666166 JJK,2011,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27997,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
007666165 JJK,2011,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,27565,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
007666167 JJK,2011,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,23451,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
007666168 JJK,2011,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,24518,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
007666169 JJK,2011,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,24495,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
007666171 JJK,2011,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,24143,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
007666227 JJK,2011,E5A8073,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,UN1832,"Sulfuric acid, spent",l,liquids,28073,H077,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA ST,DETROIT,MI,48211,Eric,CA.2011.HW.dynecol inc.10154-10bOCR,42.392868,-83.0325241
